,csvr,mse_svr,cnls,e_grid,u_grid
0,0.016806317840133513,0.03248395438742667,0.01691991419441562,0.10766,2.91
1,0.010813847519001437,0.01941139054960502,0.010873587342545458,0.0861706701842338,1.75410946066658
